channel_url,channel_name,scrape_at,channel_country,channel_subscriber,mean_view,channel_create_at,all_video_views,instagram,twitter,blog
/channel/UCc94F-TI4N4v2NvVDUZaz7Q,イザベラ ASMR,2020/08/21,非表示,71,185.0,2020/06/17,3765.0,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbG9iOXRVQk42WDF3bnNFbGM2dVJFS3hBY2ZJZ3xBQ3Jtc0ttb19hakNnNHRuU2c1MEFGMFlSbE1zS1V3LUlwRmFTeTNkLXlGRmpMamNYRDFLMWc5SktHU0Q5MFJ5dEw1TDJ4d1dhb0hYd3VpaXdYc25CRmFydzR6YkVKQ0NKWmhyVjJoNUNHakR0R3F6V19GRGpkUQ&amp;q=https%3A%2F%2Fwww.instagram.com%2Fizabera_asmr%2F,非表示,非表示
/channel/UCue0AhOm8SARARIcT-0mE1w,Hatomugi ASMR,2020/08/21,非表示,非表示,773720.0,2015/01/30,180506882.0,非表示,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbHNnSU95MlBzYWFMS0txNC1PdVdIcVpfWGcwQXxBQ3Jtc0tsb3p4alRERkxiTGJwMW1HNGVUVW9hbmtxRS0yQ3RYVkwxay1ReXBSNGpRM2tWakt6MXhkRXRNRWxzbl9yalFvNmxyS0tLTEJyZXlvdWNfUW9FdWJyRDl5QW91ZmtibDNtTy00RVZLX3oyN1RvVy10MA&amp;q=https%3A%2F%2Fhatomugi.ponycanyon.co.jp%2F
/channel/UCopnQGwbOd25xihgasyEzTg,asmrテディベア,2020/08/21,非表示,13600,9333.0,2020/04/18,1080571.0,非表示,非表示,非表示
/channel/UCm-UmYzCt_ZkXksGOXpmyHg,ASMR-MofuMogu-jp,2020/08/21,非表示,828,445.0,2019/11/21,55306.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqa1ZKZDR2cWZkMnU5TThWelpVelRYOFNwRGIwUXxBQ3Jtc0tsSm5GeWlwQmtnZTJjNUZILVVSVm1JWkxRaEFvMmlZOUVYQmhDTmxNSHVsTWdfWXhkRGNYS2x5T0xHM0ZmRlh2ZlA2VlFHUG9ybzliblRXZUIwbzZtT3UxRUV4dE5nYTd0ZktIVEo5YkJYLWY0UmxZTQ&amp;q=https%3A%2F%2Ftwitter.com%2FASMR_MofuMogu,非表示
/user/chmomoka,ももかチャンネル/MOMOKA CH,2020/08/21,非表示,271000,101600.0,2014/06/24,142211053.0,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbFdKakM0NjJTalFnbUlRVXdjTEVtZ0NleWFnQXxBQ3Jtc0trYjkyT2FWRTFWTnJKMEtyNGxyUWFkaG16enlLbzVITWZ2YVZTSHVXekdvMUpFN0NMaEw4SjBFODJNTTVzbl9TMVZnbGxkWERYR19qeXlwZEM2Q2R0U2pudExJV2tYTGVuU1FjdFgzbUJoTi1EcWw4RQ&amp;q=https%3A%2F%2Fwww.instagram.com%2Fmomoka_ch%2F,非表示,非表示
/user/namihashimotochannel,Nami Channel,2020/08/21,非表示,306000,141491.0,2014/05/03,93904161.0,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbVVaQnk5QldfSkhkM2VNMS1uOERYenQ1M2k5UXxBQ3Jtc0ttLUxRRXNlczZBOUx4YTROVVdBM0RDanYzem9UNmxfQXFhMXpRRFVVcGJ4dTByX2FJUWMtNTRrbkdkV0loZV9uUkpPb3FoUlRrVXRkYlZfYlQxdjNRaUhvanFoYm0xdnZxYVlzMEhIZlEyWUlMX2Fvaw&amp;q=http%3A%2F%2Finstagram.com%2Fnami_ch,非表示,非表示
/channel/UCnBINxzqIaaP8QZwiv8ARkg,マリア・アインシュタイン,2020/08/21,非表示,213,215.0,2013/08/22,12072.0,非表示,非表示,非表示
/channel/UCTC0QpI8i66F72FU0Efr4bw,レミィ,2020/08/21,非表示,非表示,4888.0,2016/03/15,606316.0,非表示,非表示,非表示
/channel/UCAjH9jNnDLpd32K7MMrZyog,aoiあおい ASMR,2020/08/21,非表示,14300,11112.0,2018/11/29,2670523.0,非表示,非表示,非表示
/channel/UCg349ub4Qm_rrWBcKd6FY2g,【公式】大牟田市動物園 Omuta City Zoo,2020/08/21,非表示,非表示,520.0,2015/05/04,159120.0,非表示,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbHRSSnpqbVVBZkZhdVZLeHR1V0hhZkxESlFwUXxBQ3Jtc0ttZFE2M3pBOWItOGtnLVlOTWVDaWI3STlFdEdySG5PemZkN1ZoWkh4ZGduUnRVai13cXZncW04dUNidHZOZHJGY1V3R1dUVGtKSkM4MGlzQUhlWEMzbUxBMTg0SnNiemJ2V1VRaDZXNGtmV0YyOXFIWQ&amp;q=http%3A%2F%2Fomutazoo.org
/channel/UC8lRBgLAgxRMEBsIjFpmlRA,女子高生ASMR,2020/08/21,非表示,272,2623.0,2020/02/07,26246.0,非表示,非表示,非表示
/channel/UCvB9edy8SkTanxRS0W_lHiQ,❁はなHana❁ ASMR,2020/08/21,非表示,602,1082.0,2020/02/22,103049.0,非表示,非表示,非表示
/channel/UClvcLFBfKYbxph5d9tqUypw,cocorimiココリミ,2020/08/21,非表示,124,375.0,2019/01/09,7804.0,非表示,非表示,非表示
/channel/UCLgvhVQy_Mk6qDWqjaFTWRA,HIRO ASMR,2020/08/21,非表示,非表示,406.0,2019/10/20,19702.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbUxydTlKMVkxM1VHLVM3bHRLY3NuTWc4Y0NxUXxBQ3Jtc0trbVJUeVhkUnZJaXdvUlgtMWQ3aVZ3cE9kM2ZncWx1Nlk1WEpPQVUxdlBXYnVpeVByeTItODlpUUFZRmZ2ZkNocFg3Q2hTaU5FZVpELVVnUjgwbGJIQ1NRekFfQjFJWXBhcjRDOUVoYVM1dUNlTDQzWQ&amp;q=https%3A%2F%2Ftwitter.com%2FHIRO40621752,非表示
/channel/UCmnq54b8X3h7N7kQwBJ-5ew,miiki *,2020/08/21,非表示,5770,9340.0,2013/08/04,655365.0,非表示,非表示,非表示
/channel/UCuaotRmFLxxtsqBkp2coMQw,ASMRゆうちゃん,2020/08/21,非表示,8,727.0,2020/05/26,25914.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbk9pMEtLN1dRY0lYaDhSTV9ubTVVZy1fZmUwd3xBQ3Jtc0tuSDFVdllIcTAwNXJLYjhwTlM0ZlhjeUxOaWl0SjNORjVFbEJIWm5Fby12dnhfWTRORjBEcEdMbFZjYWVncDh2SXo4MEplZzNaMzljVXd6aWVOamRUUVhHOFUwOFBWdHJXdEFWNzcxbENfeXN0WWVSZw&amp;q=https%3A%2F%2Ftwitter.com%2Fyuchan580,非表示
/channel/UCXCHYBLLDmpJXGennICoIFw,爆食ますぶちさちよ,2020/08/21,非表示,37600,46356.0,2020/03/10,3271205.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbGR3LXlDbHlpeHpmNzVhVzdVMmdjQUpXa1lkUXxBQ3Jtc0ttMWxkVVVTYURIZDFWZm95UUdobFQ4TGtwM1ZMdDFuVzJjVzJRTVE5cHJjc1ZrTV80cEJ2UUlTblFzSVhjbE1rNVVRQk1zWi13cVB6V1RyRE9pb0F3dmpma2hiM0ktSllDbkd3TzRRT3VFNnZJSWwwVQ&amp;q=https%3A%2F%2Ftwitter.com%2Fsachooosu,非表示
/channel/UCi_Eb38aKQhntMy0ASKQSkw,ぼんぼん 金久保マユ,2020/08/21,非表示,36200,8668.0,2018/03/04,8445825.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbmViT1ZRY2pobXdSNEpUbmRma2JDSUpPODhNd3xBQ3Jtc0tsWUJvd0hNdFJ2UTBWMFJUTE9VbmpPVlNXa3hmdEZGZGp2RHN2R1g4dTlMWWVpcTNsYmNMRWdrTW5GZEtBMkJaRldfcDBYczlaTkZxaWpDZ3N0TEdzTWNCVHp4NDJtajFiRGpIamR0WTlXb1hvYlVtTQ&amp;q=https%3A%2F%2Ftwitter.com%2Fmayu_uk0326,非表示
/channel/UCx2Og4LX2xg1v1u7vYK_Clg,シュガー [sugar ASMR],2020/08/21,非表示,非表示,148.0,2020/06/07,5189.0,非表示,非表示,非表示
/channel/UCB135YPQaEZEXe1OBWQ1Jlw,ゆいぴはアゴの帝王,2020/08/21,非表示,77900,183048.0,2016/02/23,7140945.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbXRxeXZVNW81TVdXRE9PWWZTSFhYMDRGcDRjQXxBQ3Jtc0tsUlo3S2JsVWlPN056YjZNbEUySVN3WVdnUUpGczdWRVBmUld0TGRkVEZFWk94UXNlOThsdldpT3k3c0Y2X2xOQ3lNZURXeDZLSllQYXJtbXFqRXcxRGNWV09mSmM2b09XWGE4LXNCNXo1Y1BBZmhlRQ&amp;q=https%3A%2F%2Ftwitter.com%2Fi_am_yuipi,非表示
/user/TEMPURAKIDZ,TEMPURA KIDZ,2020/08/21,非表示,21400,6900.0,2012/09/17,4910353.0,非表示,非表示,非表示
/channel/UCSb2TFBWr5_PoyP54r9noZw,ウカペコチャンネル,2020/08/21,非表示,5100,53317.0,2019/05/14,11847553.0,非表示,非表示,非表示
/channel/UCFl7sW1A9dkaLVUd8xWJrYQ,だいちん家,2020/08/21,非表示,9780,5680.0,2020/04/08,443535.0,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqa3doSjNnQUFSb21zUUx1YWFpbzBKWk1EWkpSQXxBQ3Jtc0trSE9JODB3T0xTZWNvS0VpRXB1QzByenVLa1ZveGEzZlUtNF9Jd2xVRTJrSWxXdHlqcnl0bk12el9PdG9xRDhUa1dPa1VPVUVyWjFYRjVYTGtvLXg0RHpZaU1sMFhZRjlqUlhMWmZFdEI1anhrNHNoaw&amp;q=https%3A%2F%2Fwww.instagram.com%2Fy_daichi_0421%2F%3Fhl%3Dja,非表示,非表示
/channel/UC1cHlPIE-kqiPvpyYz2O8rQ,ジャニーズJr.チャンネル,2020/08/21,非表示,1210000,435491.0,2018/01/30,929238337.0,非表示,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbFlYQ3lMc0Nzb1pubE5rSGNjNVR2ajhrdnlvQXxBQ3Jtc0ttUm92QzZ1Z0ktZ0Iwajdhck9VOERJYUh2a1d1aDdPbVEwTzNneEk5RFlkaUhNSVdvTGNPUEhNR3Zkd3ZXc3pLaHJUU0liOEE5b09VQUl3ejNDWHdteU9qU0gwT0tXUFRfd2JDRERPUk1wbG1RbHExaw&amp;q=http%3A%2F%2Fwww.johnnys-net.jp%2F
/channel/UCpvjh6V8l1oCztJZoZNHzSg,みきぽんのじゆうちょう。,2020/08/21,非表示,324000,179581.0,2017/07/23,39189440.0,非表示,非表示,https://www.youtube.com/channel/UCgpq8b6bCzkSLquNQeSE6QQ
/channel/UC34LwS_QwS9KiGESFdW1b0g,たすく,2020/08/21,非表示,101000,112862.0,2018/06/14,23542955.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbG1DQlRsNTdwY09kOHZPQVZJN2xVVWYzMkFyZ3xBQ3Jtc0ttOUNOOWNVd0pubWpqcE1Sd1ZGdmFVN0dxMWxGQUI2Um10cllUWjVCSFQxZlJzVVh3aDBaUG11VUd1SlZ3QUcyXzY3T0pqT2loVzJhTE5UTmpSUWR4aTAyalBrSmhUbWJqZWlrNjBDUzhWTU9TcHdCYw&amp;q=https%3A%2F%2Ftwitter.com%2Ftasuku,非表示
/channel/UCDwlf8DJUoI9EaEtTC6s8Uw,A. hiroyuki,2020/08/21,非表示,832,25030.0,2012/11/19,2947565.0,非表示,非表示,非表示
/channel/UCrWvjjD84UOcbNMvv_22UVQ,前島亜美チャンネル,2020/08/21,非表示,203000,149790.0,2018/09/26,14986838.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbFlWcGMyTW5uZ0lLc01YYkxGaEU5bDktX3Jjd3xBQ3Jtc0tsQllwUk5TWlZPaXB1X01uT2FzX2Rfc1dCbXp6MWx5NVY3OXRRMElKR0Z6ajUySzl0ZFNkY1Y0Q1QtbDJhZXR4UGZVRDBablJxMFBrWWR6MW84THFBeENhWUJSX2RNeFVveWtZVGpWeGlpb1VOVGx1cw&amp;q=https%3A%2F%2Ftwitter.com%2F_maeshima_ami,非表示
/channel/UCj0fWjRu6jKdCucWFW8AAOA,TOA ASMR,2020/08/21,非表示,72,119.0,2018/07/22,9697.0,非表示,非表示,非表示
/channel/UC1fYrot9lgMstv7vX0BnjnQ,かす,2020/08/21,非表示,1010000,1068347.0,2016/08/27,201999501.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbG5LdHJhc0lKczVYWFhjNXFlRWkzbnhCUG00Z3xBQ3Jtc0ttMi1ERWdYeFBHMy1UVDFkVF90blJCeXZRT2VVSDlldi1UblFva3d3ZE1BN3NjcEN3ZWZ2bGN1QkJzR3ExeHZoZ1UyTzhyMmVIZ2NYaHQyY2ppdTVWZlh1azBlOVZGZ3N4LTdEVVdGLWN0MUxSdUR2cw&amp;q=https%3A%2F%2Ftwitter.com,非表示
/channel/UCdP_hNycwG4vOvsThx63ozA,HOHO ASMR,2020/08/21,非表示,非表示,1031.0,2020/03/09,12538.0,非表示,非表示,非表示
/user/presario1203,ichinizerosan presario,2020/08/21,非表示,7180,40.0,2008/07/22,14353191.0,非表示,非表示,非表示
/user/Maltesechannels,杜の都のルキヤ,2020/08/21,非表示,968,250.0,2013/08/17,19360.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqa2JsOWZHd0pnM0hDVkFINWN2TTZLT2VGZ1l3UXxBQ3Jtc0tuRzJsMlQ1eXQ3VnlmZmYyb0ZJanA5V3dKNXUwQVIzWC0tU0lYQmdlbV9Val9FNldYSGF3b05qUVppOHg0LURoY21yYkJUbFk5anNNenNYckFyOGtHX2d5dGs4LUZvZl9iZjZ0REJLX3Nld2Z2ZmpPbw&amp;q=https%3A%2F%2Ftwitter.com%2Frukiyalife,非表示
/channel/UCxOIaCjjybTm2CtVZ9KVp5A,フタリシズカの片思いチャンネル,2020/08/21,非表示,764,1774.0,2018/07/31,30256.0,非表示,非表示,非表示
/channel/UCIBMjqXet4k8eENdAKhA7jw,ASMR SOUNDS CREATE,2020/08/21,非表示,213,184.0,2020/01/30,31802.0,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbVpMYXJURFBmcVQxV0lTSE1Tc1QyUWMxMnRfd3xBQ3Jtc0tuTDIxNXByLTBScW93VzJoZVJQaURaLUR3TjVtN0NXS0dVQWJQRl9IbThkQWp0YUhQd3NlNjdmdXlDS1B2b1hHX3pKY1JLTU9FWURmSEx4YWJxOG14QzBYeFRERmpSam5CTVluWktWb18tRGJLaE5zTQ&amp;q=https%3A%2F%2Fwww.instagram.com%2Fasmr_soundcreate,非表示,非表示
/channel/UCtJN-gGt8kJN8j7q9sWrRpQ,ななレストラン【食べる音専門店】,2020/08/21,非表示,891,1491.0,2019/10/16,170143.0,非表示,非表示,非表示
/user/TVTOKYO,テレビ東京公式 TV TOKYO,2020/08/21,非表示,944000,29423.0,2005/12/07,319994496.0,非表示,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbEw1NjY4ejAxSkRReUYwUXZXQ01ZZDZ3SS1Cd3xBQ3Jtc0tuQjI5OEFlc1d3UjNoSWFnYXhIbDlfUGdKODNuR0djZlhEdngtQnBSajJlQ1NpSUl3aTB0NlRKLXE4VnVldE00R0VZQjJTUFJ4TFJDeHNxVTBBN29kbGdSeVN2dEpfdVBYRmpIM0pFMmQ0Z3BhSFFxbw&amp;q=http%3A%2F%2Fwww.tv-tokyo.co.jp%2F
/user/ageha002,ノリマサTV!,2020/08/21,非表示,3870,699.0,2011/03/16,5374321.0,非表示,非表示,非表示
/channel/UC_8pxS1E-okfg47XaavaTgw,NaYuMi ChanNeL,2020/08/21,非表示,17000,52261.0,2016/10/26,2044598.0,非表示,非表示,非表示
/channel/UCHXWFKjdP4d5gCn_uhTIj_A,KOTOHA ASMR,2020/08/21,非表示,136,251.0,2020/04/11,13392.0,非表示,非表示,非表示
/channel/UC69xoWl5-Y3m-oRFTORIbKw,さぁや saaya,2020/08/21,非表示,1250000,340551.0,2015/08/20,415631026.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqa1BUMDFkUkhTUXRZREtNVW1aYUxYcEJ1N05wQXxBQ3Jtc0trVFN2MkhIZjdCSV90QUVVR0JZa2JEUzlJelYyQWJOeFVJTUx4aTBvZGplcFl3SmR2aWpBM2F2S3pFTDRUMGQ2Zmt2TTEwa296cnBURHV5YkU1WjB3cFZ0X2xUeTROa01LeUlqZzhiMWdMal9VdmJ5cw&amp;q=https%3A%2F%2Ftwitter.com%2Fsaaya3831,非表示
/channel/UCIEt9ARiA3oB8jVu_1LGpuQ,ユーナ,2020/08/21,非表示,6320,9028.0,2019/04/07,1433405.0,非表示,非表示,非表示
/channel/UCwjpZRe1BwMwvQbwv428BrA,Pre TV,2020/08/21,非表示,107000,166413.0,2018/05/08,48668639.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbWxBLTRNZTctWVQyM2VudWZYVURGd2liOUtvZ3xBQ3Jtc0tsRGNOTUxTVS1WOFFBZUJLWmN3RENuQ0NRMnBFbHFldUpYcVdrSWp4TlJrOEtzRDE4OEE0d2t3OHNxWmxLNklWR09ITjFzNDgyeExRMUYyVUVPWWRDMEd3RklmeEpid3U1WDFfd0tKd25PUHBmUUhpYw&amp;q=https%3A%2F%2Ftwitter.com%2FPreTV_official,非表示
/channel/UCplhkHsYKxXjTde1lq8F-4w,もちまる日記,2020/08/21,非表示,252000,404568.0,2019/11/30,86582474.0,非表示,非表示,非表示
/channel/UCwC5rP-zo7GHFbO4y4YOOlw,YukaKinoshita / ASMR,2020/08/21,非表示,8880,41876.0,2015/11/25,84542.0,非表示,非表示,非表示
/channel/UCQ2-B_iNfPIpPw8jiBZH8Sw,EDESIA ASMR,2020/08/21,非表示,148000,79146.0,2017/12/31,40025385.0,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqa3JzMkppaEpGU1pKRGFWSWxYLVlUX0RzWWljZ3xBQ3Jtc0tsLUxzUkZXSW1DaWJYMFd2aThBSEpsS2dWUlhUMXdBR2Rab1ljR1RCNHJWYmJLTmZTcmh5RVoyb3V5RjF4YXVaR3BpQWNqRDFadWdDcEtUSHVtNkRFYnoyYV84UmZ2RDZNM3g1TnRSOF9MOTBJQTlTbw&amp;q=https%3A%2F%2Fwww.instagram.com%2Fedesiaasmr%2F%3Fhl%3Dfr,非表示,非表示
/channel/UCOUrPUI25HGfCTImQwXBBHg,へきちゃん☆トラちゃん,2020/08/21,非表示,26000,336575.0,2019/04/04,45812168.0,非表示,非表示,非表示
/channel/UCMsuwHzQPFMDtHaoR7_HDxg,ゆきりぬ,2020/08/21,非表示,1250000,501492.0,2016/06/01,430385935.0,非表示,非表示,https://www.youtube.com/channel/UCMwwALHC4Cp2hCColKf-LKA
/channel/UCGHI2iPNW-Am4pnGOk_OBiQ,あきるな&amp;Animal チャンネル,2020/08/21,非表示,181000,175237.0,2019/01/12,56436301.0,非表示,非表示,http://www.youtube.com/channel/UCGHI2iPNW-Am4pnGOk_OBiQ?sub_confirmation=1
/channel/UCSInE9VAmUO6FjNPv4y8img,Nagaichi_ASMRながいちのえーえすえむあーる,2020/08/21,非表示,3590,3564.0,2019/11/04,355238.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqa0d3anZCQTZkWlV0Nmgta2NCZXZvR3htSWdkd3xBQ3Jtc0tsYm05YUJ5cm1CSGd5bGxEczZNYmNNMFNZOW4wakFPNGltWXBiTjJCdy0yUm1JSGFvNTdtSlZpQkcwcFhENHZ3dmNPLV83am1KRldDTkNZY3psQ2N1Vkk0TEdoOXkyTW8wZWUxc0ZXdEtzN0sya2Zfbw&amp;q=https%3A%2F%2Ftwitter.com%2FNagaichi2%3Fs%3D09,非表示
/channel/UCBOW9JS4366gwX_rFFgZNTw,パーカー / 大学生の日常,2020/08/21,非表示,59000,444734.0,2019/06/19,89656489.0,非表示,非表示,非表示
/channel/UChXCoaoS9FP2wpzPf-ttdMw,魔女の晩餐,2020/08/21,非表示,562,478.0,2015/07/06,13343.0,非表示,非表示,非表示
/user/atuparu0516,いちごちゃんねる,2020/08/21,非表示,574,372.0,2013/04/17,11856.0,非表示,非表示,非表示
/channel/UCaaWxQ3ZQKcNS0OWfDFgQ8g,初めまして紅しょうが稲田美紀です。,2020/08/21,非表示,554,957.0,2020/04/25,12493.0,非表示,非表示,非表示
/channel/UCasdIyOBGtUJMeLIfCHl5WA,叶と姫乃,2020/08/21,非表示,190000,346019.0,2018/09/17,28050000.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqa2RvR1lOVXY1VW1TdWd5VmEtRk9ZMHd3aFpjd3xBQ3Jtc0trZ2Q5QW90Wkk4UU92cE9jWTdXVnNySFc2cnJmc1pSVDdjVFdod3h3SkF3dlZxa3pvTzEtTzZ0VTRsUWN6VFJ4VjZxbzBqYVl0V01lYUhiLWpwbHFsdFJ1V2NTUjVacWJtM3R5ZjZEVzFoWXE2RHJSWQ&amp;q=https%3A%2F%2Ftwitter.com%2Fkanautohimeno,非表示
/channel/UCex4uylq4I8586i1J4Lnd4Q,まゆ坊ちゃんねる,2020/08/21,非表示,258,728.0,2020/03/31,32704.0,非表示,非表示,非表示
/channel/UC9An0kedHuCXstvS6X0TZuQ,RINA EATS,2020/08/21,非表示,159,568.0,2018/11/05,27057.0,非表示,非表示,非表示
/channel/UCIwmqmhl4WXsFxWUFD56R9Q,ポッポ ASMR,2020/08/21,非表示,非表示,1696.0,2016/04/22,39507.0,非表示,非表示,非表示
/channel/UC8bERoOgLnuxltdYKqKUcpA,ぷくぷくポメチ,2020/08/21,非表示,105000,773857.0,2017/01/25,24032482.0,非表示,非表示,非表示
/channel/UC2cJHsm2r4ZwM408dyCor-A,アッチャマンちゃんねる,2020/08/21,非表示,非表示,91.0,2016/09/08,8215.0,非表示,非表示,非表示
/channel/UCUZYLUEs_iy4XEk6VAYTjPg,eat eat eat,2020/08/21,非表示,168,231.0,2020/01/09,10114.0,非表示,非表示,非表示
/channel/UC-b8CeuXJcgKYjW5oniU0GA,あにてぃ。,2020/08/21,非表示,27300,43054.0,2015/02/19,7940040.0,非表示,非表示,非表示
/channel/UClMGEpbl8z2sdfDLOsvj8sA,【モッパン】山田ごはん。,2020/08/21,非表示,2300,1671.0,2020/03/28,87227.0,非表示,https://www.youtube.com/redirect?event=channel_banner&amp;redir_token=QUFFLUhqbUFNbU9JemVTOTBDVUR1bUdCWXJoMjQwMUZFQXxBQ3Jtc0tub3JsRlVudHNCajdUN2Y0VW5GTEVBTUFTazJMQS02QXRmQkVZQm9aQ1lFR1JseW1HcXlJM1ZwWjdpSkdYQ3lPdE1Ec2hhUUxKdjdVZ1NIeVlDWUl6X3o0YkgxQmc2alhWV2dNLVB4a1U2X0ZOVGp2Yw&amp;q=https%3A%2F%2Ftwitter.com%2FV2cchxjwbvUD8u1,非表示
/channel/UCjpPqow_Rlv0A9RePeJ6nAA,木下ゆうかのゆるちゃん!/YukaKinoshita 2nd,2020/08/21,非表示,247000,59945.0,2016/04/15,27958340.0,非表示,非表示,https://www.youtube.com/channel/UCFTVNLC7ysej-sD5lkLqNGA
/channel/UCQNN1K81Qo6D0iTPjMFP3SA,すっぴん飯,2020/08/21,非表示,358,539.0,2013/05/15,196662.0,非表示,非表示,非表示
